Time (s),
494.88,5.06652E-05
494.89,8.5793E-05
494.9,5.7903E-05
494.91,3.31012E-05
494.92,2.00731E-05
494.93,3.97601E-05
494.94,8.40559E-05
494.95,3.94706E-05
494.96,-6.94836E-06
494.97,8.48279E-05
494.98,0.000121693
494.99,2.8276E-05
495,-7.14137E-06
495.01,3.58034E-05
495.02,6.34038E-05
495.03,6.96767E-05
495.04,4.24622E-05
495.05,2.7697E-05
495.06,5.93506E-05
495.07,7.40194E-05
495.08,4.57434E-05
495.09,2.70214E-05
495.1,3.23292E-05
495.11,4.38133E-05
495.12,5.24023E-05
495.13,5.89646E-05
495.14,8.22223E-05
495.15,5.87716E-05
495.16,3.28117E-06
495.17,5.49114E-05
495.18,7.63355E-05
495.19,4.24622E-06
495.2,4.39098E-05
495.21,9.24518E-05
495.22,1.8529E-05
495.23,2.52843E-05
495.24,8.88812E-05
495.25,7.03522E-05
495.26,4.19797E-05
495.27,3.50313E-05
495.28,1.68884E-05
495.29,4.22692E-05
495.3,8.42489E-05
495.31,5.74205E-05
495.32,1.56338E-05
495.33,5.62625E-05
495.34,7.95202E-05
495.35,2.9048E-05
495.36,3.13641E-05
495.37,6.95802E-05
495.38,3.42593E-05
495.39,2.11346E-05
495.4,6.19563E-05
495.41,6.05087E-05
495.42,6.34038E-05
495.43,6.42724E-05
495.44,3.42593E-05
495.45,2.83725E-05
495.46,4.12077E-05
495.47,5.36568E-05
495.48,4.35238E-05
495.49,4.01461E-05
495.5,6.96767E-05
495.51,5.31743E-05
495.52,3.11711E-05
495.53,5.771E-05
495.54,6.26318E-05
495.55,3.73475E-05
495.56,3.7251E-05
495.57,5.82891E-05
495.58,4.13042E-05
495.59,2.76005E-05
495.6,6.13772E-05
495.61,8.42489E-05
495.62,4.57434E-05
495.63,1.69849E-05
495.64,3.63824E-05
495.65,6.09912E-05
495.66,5.39463E-05
495.67,4.00496E-05
495.68,4.82525E-05
495.69,7.6818E-05
495.7,5.13407E-05
495.71,1.12911E-05
495.72,4.59364E-05
495.73,7.6818E-05
495.74,4.39098E-05
495.75,2.11346E-05
495.76,5.07617E-05
495.77,8.36699E-05
495.78,5.7903E-05
495.79,1.19666E-05
495.8,3.7637E-05
495.81,7.92307E-05
495.82,3.79265E-05
495.83,2.58634E-05
495.84,7.17998E-05
495.85,6.6685E-05
495.86,2.62494E-05
495.87,3.11711E-05
495.88,7.09312E-05
495.89,7.35369E-05
495.9,2.24857E-05
495.91,7.81691E-06
495.92,5.6552E-05
495.93,9.19693E-05
495.94,6.71675E-05
495.95,1.78534E-05
495.96,2.26787E-05
495.97,6.57199E-05
495.98,5.84821E-05
495.99,2.70214E-05
496,5.06652E-05
496.01,7.12207E-05
496.02,5.20162E-05
496.03,3.40663E-05
496.04,3.50313E-05
496.05,5.93506E-05
496.06,5.41393E-05
496.07,3.27152E-05
496.08,4.76735E-05
496.09,6.47549E-05
496.1,6.28248E-05
496.11,4.07251E-05
496.12,2.8469E-05
496.13,5.12442E-05
496.14,5.11477E-05
496.15,4.12077E-05
496.16,5.97366E-05
496.17,6.08947E-05
496.18,3.31012E-05
496.19,3.65754E-05
496.2,6.05087E-05
496.21,6.08947E-05
496.22,4.08216E-05
496.23,2.91445E-05
496.24,5.26918E-05
496.25,6.86151E-05
496.26,4.41993E-05
496.27,5.20162E-05
496.28,5.35603E-05
496.29,3.07851E-05
496.3,3.68649E-05
496.31,4.8542E-05
496.32,5.62625E-05
496.33,6.49479E-05
496.34,4.6998E-05
496.35,4.15937E-05
496.36,5.62625E-05
496.37,4.04356E-05
496.38,2.45123E-05
496.39,5.31743E-05
496.4,6.86151E-05
496.41,4.97001E-05
496.42,3.88915E-05
496.43,4.62259E-05
496.44,5.40428E-05
496.45,5.66485E-05
496.46,3.73475E-05
496.47,2.64424E-05
496.48,5.87716E-05
496.49,7.85551E-05
496.5,5.12442E-05
496.51,2.25822E-05
496.52,3.81195E-05
496.53,6.96767E-05
496.54,5.85786E-05
496.55,2.8083E-05
496.56,3.35838E-05
496.57,6.16667E-05
496.58,6.55269E-05
496.59,4.39098E-05
496.6,3.41628E-05
496.61,4.96036E-05
496.62,5.7131E-05
496.63,4.19797E-05
496.64,3.64789E-05
496.65,5.03756E-05
496.66,6.03157E-05
496.67,4.98931E-05
496.68,4.32343E-05
496.69,0.00004777
496.7,3.97601E-05
496.71,4.19797E-05
496.72,5.46219E-05
496.73,5.89646E-05
496.74,5.93506E-05
496.75,4.49714E-05
496.76,3.62859E-05
496.77,4.21727E-05
496.78,4.42958E-05
496.79,4.74805E-05
496.8,5.85786E-05
496.81,6.04122E-05
496.82,4.6998E-05
496.83,4.14972E-05
496.84,4.43923E-05
496.85,4.05321E-05
496.86,4.64189E-05
496.87,6.09912E-05
496.88,5.64555E-05
496.89,4.63224E-05
496.9,3.86985E-05
496.91,4.33308E-05
496.92,5.57799E-05
496.93,4.6998E-05
496.94,4.24622E-05
496.95,5.10512E-05
496.96,4.61294E-05
496.97,5.12442E-05
496.98,5.74205E-05
496.99,4.50679E-05
497,4.01461E-05
497.01,4.96036E-05
497.02,5.19197E-05
497.03,5.00861E-05
497.04,3.75405E-05
497.05,4.25587E-05
497.06,6.52374E-05
497.07,5.62625E-05
497.08,3.92776E-05
497.09,4.04356E-05
497.1,3.58999E-05
497.11,4.6998E-05
497.12,7.23788E-05
497.13,5.43324E-05
497.14,3.68649E-05
497.15,4.56469E-05
497.16,3.64789E-05
497.17,4.97966E-05
497.18,6.50444E-05
497.19,3.36803E-05
497.2,3.75405E-05
497.21,7.15103E-05
497.22,6.22458E-05
497.23,4.28482E-05
497.24,2.8083E-05
497.25,1.84325E-05
497.26,5.85786E-05
497.27,8.09677E-05
497.28,4.54539E-05
497.29,4.17867E-05
497.3,5.23057E-05
497.31,3.92776E-05
497.32,4.06286E-05
497.33,4.6998E-05
497.34,5.31743E-05
497.35,5.43324E-05
497.36,4.93141E-05
497.37,5.78065E-05
497.38,5.27883E-05
497.39,2.39333E-05
497.4,3.22327E-05
497.41,6.44654E-05
497.42,6.47549E-05
497.43,4.6805E-05
497.44,3.94706E-05
497.45,4.19797E-05
497.46,5.00861E-05
497.47,4.74805E-05
497.48,4.84455E-05
497.49,6.34038E-05
497.5,4.69015E-05
497.51,3.03991E-05
497.52,5.35603E-05
497.53,6.36933E-05
497.54,4.7577E-05
497.55,3.69614E-05
497.56,3.65754E-05
497.57,5.20162E-05
497.58,5.41393E-05
497.59,4.46818E-05
497.6,5.37533E-05
497.61,5.25953E-05
497.62,4.95071E-05
497.63,5.33673E-05
497.64,3.54174E-05
497.65,2.9241E-05
497.66,5.35603E-05
497.67,6.83256E-05
497.68,6.35003E-05
497.69,3.88915E-05
497.7,2.46088E-05
497.71,3.7251E-05
497.72,5.70345E-05
497.73,6.7457E-05
497.74,6.11842E-05
497.75,3.83125E-05
497.76,2.96271E-05
497.77,4.57434E-05
497.78,6.78431E-05
497.79,5.7903E-05
497.8,3.65754E-05
497.81,3.71545E-05
497.82,4.95071E-05
497.83,5.16302E-05
497.84,5.21127E-05
497.85,5.08582E-05
497.86,4.47784E-05
497.87,4.66119E-05
497.88,5.8096E-05
497.89,4.67085E-05
497.9,3.99531E-05
497.91,5.23057E-05
497.92,4.7384E-05
497.93,4.31378E-05
497.94,5.78065E-05
497.95,5.34638E-05
497.96,4.28482E-05
497.97,4.00496E-05
497.98,3.8023E-05
497.99,5.68415E-05
498,6.99662E-05
498.01,4.69015E-05
498.02,3.92776E-05
498.03,4.41028E-05
498.04,0.000038216
498.05,4.36203E-05
498.06,6.07017E-05
498.07,6.23423E-05
498.08,4.7577E-05
498.09,4.54539E-05
498.1,4.28482E-05
498.11,3.86985E-05
498.12,4.98931E-05
498.13,4.97966E-05
498.14,4.44888E-05
498.15,4.15937E-05
498.16,6.07982E-05
498.17,8.37664E-05
498.18,2.32577E-05
498.19,2.29682E-05
498.2,5.51044E-05
498.21,4.21727E-05
498.22,5.00861E-05
498.23,6.60095E-05
498.24,6.06052E-05
498.25,4.39098E-05
498.26,4.10147E-05
498.27,4.00496E-05
498.28,4.62259E-05
498.29,5.06652E-05
498.3,4.41028E-05
498.31,4.97001E-05
498.32,6.05087E-05
498.33,5.12442E-05
498.34,4.97001E-05
498.35,4.61294E-05
498.36,3.79265E-05
498.37,4.70945E-05
498.38,4.91211E-05
498.39,4.41028E-05
498.4,4.96036E-05
498.41,5.07617E-05
498.42,5.78065E-05
498.43,4.93141E-05
498.44,3.26187E-05
498.45,4.97001E-05
498.46,6.12807E-05
498.47,4.30413E-05
498.48,3.69614E-05
498.49,0.00004777
498.5,5.96401E-05
498.51,5.55869E-05
498.52,4.08216E-05
498.53,4.42958E-05
498.54,5.33673E-05
498.55,5.52974E-05
498.56,4.30413E-05
498.57,3.23292E-05
498.58,4.62259E-05
498.59,6.06052E-05
498.6,6.39829E-05
498.61,5.00861E-05
498.62,3.10746E-05
498.63,4.23657E-05
498.64,5.35603E-05
498.65,4.96036E-05
498.66,4.95071E-05
498.67,5.04721E-05
498.68,4.64189E-05
498.69,4.54539E-05
498.7,5.35603E-05
498.71,5.09547E-05
498.72,4.6805E-05
498.73,5.27883E-05
498.74,4.6998E-05
498.75,4.31378E-05
498.76,4.62259E-05
498.77,4.23657E-05
498.78,4.39098E-05
498.79,5.27883E-05
498.8,0.000057324
498.81,5.45254E-05
498.82,4.96036E-05
498.83,4.50679E-05
498.84,3.61894E-05
498.85,4.12077E-05
498.86,6.08947E-05
498.87,5.51044E-05
498.88,4.08216E-05
498.89,4.50679E-05
498.9,5.16302E-05
498.91,5.24023E-05
498.92,5.07617E-05
498.93,4.78665E-05
498.94,0.00004777
498.95,4.30413E-05
498.96,4.32343E-05
498.97,5.6938E-05
498.98,6.23423E-05
498.99,4.69015E-05
499,3.96636E-05
499.01,4.14007E-05
499.02,5.08582E-05
499.03,5.21127E-05
499.04,4.33308E-05
499.05,5.23057E-05
499.06,5.15337E-05
499.07,4.48749E-05
499.08,4.92176E-05
499.09,5.01826E-05
499.1,4.89281E-05
499.11,4.7191E-05
499.12,4.7963E-05
499.13,4.8156E-05
499.14,4.97966E-05
499.15,5.00861E-05
499.16,4.08216E-05
499.17,3.92776E-05
499.18,5.23057E-05
499.19,5.90611E-05
499.2,5.12442E-05
499.21,4.20762E-05
499.22,3.56104E-05
499.23,4.96036E-05
499.24,6.47549E-05
499.25,4.93141E-05
499.26,3.75405E-05
499.27,4.7577E-05
499.28,4.97966E-05
499.29,5.01826E-05
499.3,4.8349E-05
499.31,4.62259E-05
499.32,4.90246E-05
499.33,4.62259E-05
499.34,5.12442E-05
499.35,5.48149E-05
499.36,4.62259E-05
499.37,4.02426E-05
499.38,4.13042E-05
499.39,5.17267E-05
499.4,5.61659E-05
499.41,5.41393E-05
499.42,4.92176E-05
499.43,4.31378E-05
499.44,4.43923E-05
499.45,4.50679E-05
499.46,4.61294E-05
499.47,4.82525E-05
499.48,4.42958E-05
499.49,4.86386E-05
499.5,5.72275E-05
499.51,6.07982E-05
499.52,5.29813E-05
499.53,3.83125E-05
499.54,4.08216E-05
499.55,4.11112E-05
499.56,4.40063E-05
499.57,5.38498E-05
499.58,5.37533E-05
499.59,5.6745E-05
499.6,5.04721E-05
499.61,3.68649E-05
499.62,3.85055E-05
499.63,4.88316E-05
499.64,5.33673E-05
499.65,5.85786E-05
499.66,5.20162E-05
499.67,4.15937E-05
499.68,4.80595E-05
499.69,4.66119E-05
499.7,4.09181E-05
499.71,4.72875E-05
499.72,5.14372E-05
499.73,6.00261E-05
499.74,5.24023E-05
499.75,3.81195E-05
499.76,4.22692E-05
499.77,4.72875E-05
499.78,4.48749E-05
499.79,4.8156E-05
499.8,5.53939E-05
499.81,5.52009E-05
499.82,4.7384E-05
499.83,4.20762E-05
499.84,4.39098E-05
499.85,4.8542E-05
499.86,4.40063E-05
499.87,4.94106E-05
499.88,5.6359E-05
499.89,4.41028E-05
499.9,4.64189E-05
499.91,5.28848E-05
499.92,4.86386E-05
499.93,5.25953E-05
499.94,4.14007E-05
499.95,4.20762E-05
499.96,5.05687E-05
499.97,4.65154E-05
499.98,5.03756E-05
499.99,5.06652E-05
500,4.97966E-05
500.01,5.02791E-05
500.02,3.68649E-05
500.03,4.50679E-05
500.04,6.17632E-05
500.05,4.56469E-05
500.06,4.14972E-05
500.07,5.46219E-05
500.08,5.09547E-05
500.09,4.11112E-05
500.1,4.76735E-05
500.11,5.20162E-05
500.12,4.65154E-05
500.13,4.17867E-05
500.14,4.65154E-05
500.15,5.00861E-05
500.16,4.8156E-05
500.17,5.16302E-05
500.18,5.02791E-05
500.19,5.30778E-05
500.2,5.52974E-05
500.21,4.03391E-05
500.22,4.02426E-05
500.23,4.50679E-05
500.24,3.86985E-05
500.25,4.52609E-05
500.26,5.95436E-05
500.27,6.05087E-05
500.28,5.54904E-05
500.29,4.10147E-05
500.3,3.8988E-05
500.31,4.69015E-05
500.32,4.7191E-05
500.33,5.23057E-05
500.34,5.32708E-05
500.35,3.92776E-05
500.36,4.62259E-05
500.37,5.86751E-05
500.38,4.6998E-05
500.39,4.53574E-05
500.4,4.90246E-05
500.41,4.7384E-05
500.42,4.51644E-05
500.43,4.20762E-05
500.44,5.24023E-05
500.45,6.65885E-05
500.46,4.6998E-05
500.47,2.789E-05
500.48,4.36203E-05
500.49,5.96401E-05
500.5,4.86386E-05
500.51,4.21727E-05
500.52,5.13407E-05
500.53,5.78065E-05
500.54,5.29813E-05
500.55,3.07851E-05
500.56,3.00131E-05
500.57,5.95436E-05
500.58,6.00261E-05
500.59,5.10512E-05
500.6,0.00004777
500.61,4.14972E-05
500.62,5.01826E-05
500.63,4.54539E-05
500.64,3.8023E-05
500.65,5.39463E-05
500.66,5.43324E-05
500.67,5.32708E-05
500.68,4.86386E-05
500.69,3.67684E-05
500.7,4.36203E-05
500.71,5.02791E-05
500.72,5.01826E-05
500.73,5.27883E-05
500.74,5.17267E-05
500.75,5.10512E-05
500.76,4.63224E-05
500.77,3.88915E-05
500.78,3.92776E-05
500.79,4.6998E-05
500.8,5.26918E-05
500.81,5.47184E-05
500.82,5.89646E-05
500.83,4.54539E-05
500.84,3.23292E-05
500.85,4.19797E-05
500.86,5.00861E-05
500.87,5.31743E-05
500.88,5.57799E-05
500.89,5.03756E-05
500.9,4.46818E-05
500.91,3.92776E-05
500.92,3.96636E-05
500.93,5.7131E-05
500.94,5.72275E-05
500.95,4.15937E-05
500.96,4.50679E-05
500.97,5.16302E-05
500.98,4.63224E-05
500.99,4.97001E-05
501,4.92176E-05
501.01,4.46818E-05
501.02,4.37168E-05
501.03,4.8542E-05
501.04,5.00861E-05
501.05,5.24023E-05
501.06,5.16302E-05
501.07,4.50679E-05
501.08,4.38133E-05
501.09,4.58399E-05
501.1,4.03391E-05
501.11,4.8349E-05
501.12,5.76135E-05
501.13,5.53939E-05
501.14,4.8156E-05
501.15,4.08216E-05
501.16,4.23657E-05
501.17,4.54539E-05
501.18,4.7384E-05
501.19,5.771E-05
501.2,5.41393E-05
501.21,4.23657E-05
501.22,4.54539E-05
501.23,3.81195E-05
501.24,4.12077E-05
501.25,6.15702E-05
501.26,5.88681E-05
501.27,4.97001E-05
501.28,4.61294E-05
501.29,3.7444E-05
501.3,4.15937E-05
501.31,4.93141E-05
501.32,5.27883E-05
501.33,5.46219E-05
501.34,4.50679E-05
501.35,4.06286E-05
501.36,5.35603E-05
501.37,5.24988E-05
501.38,4.41028E-05
501.39,4.62259E-05
501.4,4.30413E-05
501.41,4.6805E-05
501.42,5.76135E-05
501.43,4.95071E-05
501.44,4.8349E-05
501.45,5.48149E-05
501.46,4.00496E-05
501.47,3.16537E-05
501.48,5.20162E-05
501.49,6.40794E-05
501.5,5.31743E-05
501.51,3.88915E-05
501.52,0.000038216
501.53,4.11112E-05
501.54,5.85786E-05
501.55,6.92906E-05
501.56,4.05321E-05
501.57,2.70214E-05
501.58,4.13042E-05
501.59,5.54904E-05
501.6,6.37898E-05
501.61,5.70345E-05
501.62,4.15937E-05
501.63,3.64789E-05
501.64,3.50313E-05
501.65,4.50679E-05
501.66,5.8096E-05
501.67,6.31143E-05
501.68,6.07982E-05
501.69,3.95671E-05
501.7,2.67319E-05
501.71,4.25587E-05
501.72,5.43324E-05
501.73,5.91576E-05
501.74,5.52974E-05
501.75,4.36203E-05
501.76,4.25587E-05
501.77,4.89281E-05
501.78,4.34273E-05
501.79,3.94706E-05
501.8,5.16302E-05
501.81,6.35968E-05
501.82,5.02791E-05
501.83,3.56104E-05
501.84,3.8023E-05
501.85,5.12442E-05
501.86,5.98331E-05
501.87,4.54539E-05
501.88,4.49714E-05
501.89,4.97966E-05
501.9,4.59364E-05
501.91,5.12442E-05
501.92,4.8542E-05
501.93,4.46818E-05
501.94,4.97966E-05
501.95,5.23057E-05
501.96,5.11477E-05
501.97,4.34273E-05
501.98,4.17867E-05
501.99,4.02426E-05
502,6.15702E-05
502.01,7.24753E-05
502.02,3.13641E-05
502.03,2.18101E-05
502.04,5.76135E-05
502.05,5.41393E-05
502.06,4.03391E-05
502.07,5.33673E-05
502.08,6.39829E-05
502.09,5.62625E-05
502.1,3.67684E-05
502.11,2.31612E-05
502.12,3.68649E-05
502.13,6.99662E-05
502.14,7.09312E-05
502.15,3.00131E-05
502.16,3.12676E-05
502.17,6.5913E-05
502.18,5.78065E-05
502.19,2.7697E-05
502.2,4.45853E-05
502.21,6.95802E-05
502.22,5.04721E-05
502.23,2.53808E-05
502.24,3.40663E-05
502.25,6.5913E-05
502.26,7.6239E-05
502.27,4.00496E-05
502.28,2.19067E-05
502.29,4.70945E-05
502.3,4.93141E-05
502.31,5.04721E-05
502.32,5.95436E-05
502.33,4.63224E-05
502.34,4.19797E-05
502.35,4.22692E-05
502.36,5.74205E-05
502.37,7.35369E-05
502.38,2.789E-05
502.39,5.01826E-06
502.4,5.26918E-05
502.41,8.42489E-05
502.42,6.55269E-05
502.43,1.9494E-05
502.44,2.29682E-05
502.45,7.84586E-05
502.46,7.05452E-05
502.47,3.27152E-05
502.48,2.20032E-05
502.49,4.90246E-05
502.5,7.41159E-05
502.51,3.09781E-05
502.52,3.38733E-05
502.53,7.69145E-05
502.54,5.84821E-05
502.55,2.08451E-05
502.56,2.30647E-05
502.57,6.7457E-05
502.58,8.72406E-05
502.59,3.59964E-05
502.6,4.82525E-06
502.61,4.54539E-05
502.62,8.60825E-05
502.63,4.86386E-05
502.64,1.25457E-05
502.65,5.95436E-05
502.66,7.91342E-05
502.67,3.71545E-05
502.68,2.9434E-05
502.69,4.59364E-05
502.7,5.24988E-05
502.71,5.45254E-05
502.72,5.96401E-05
502.73,5.70345E-05
502.74,3.27152E-05
502.75,3.58034E-05
502.76,3.32942E-05
502.77,4.35238E-05
502.78,0.000103357
502.79,6.6299E-05
502.8,-2.02661E-06
502.81,3.03026E-05
502.82,6.03157E-05
502.83,5.64555E-05
502.84,3.99531E-05
502.85,3.88915E-05
502.86,7.74936E-05
502.87,5.33673E-05
502.88,3.54174E-05
502.89,6.71675E-05
502.9,1.13876E-05
502.91,6.07982E-06
502.92,0.000106156
502.93,7.40194E-05
502.94,-5.40428E-06
502.95,3.54174E-05
502.96,8.08712E-05
502.97,7.39229E-05
502.98,6.52374E-05
502.99,1.8915E-05
503,-1.75639E-05
503.01,4.60329E-05
503.02,0.000114648
503.03,5.79995E-05
503.04,1.93975E-05
503.05,6.5913E-05
503.06,5.46219E-05
503.07,2.12311E-05
503.08,3.67684E-05
503.09,5.05687E-05
503.1,5.35603E-05
503.11,6.12807E-05
503.12,5.31743E-05
503.13,3.65754E-05
503.14,5.56834E-05
503.15,7.27648E-05
503.16,2.50913E-05
503.17,-5.40428E-06
503.18,7.73006E-05
503.19,0.000111174
503.2,2.44158E-05
503.21,-2.20997E-05
503.22,5.03756E-05
503.23,0.000133081
503.24,8.36699E-05
503.25,-4.53574E-05
503.26,-1.54408E-05
503.27,0.00012343
503.28,0.000141476
503.29,2.63459E-05
503.3,-7.73006E-05
503.31,6.46584E-06
503.32,0.000173806
503.33,0.000114166
503.34,-1.28352E-05
503.35,-9.65051E-08
503.36,3.38733E-05
503.37,6.24388E-05
503.38,8.44419E-05
503.39,5.81926E-05
503.4,3.22327E-05
503.41,1.38002E-05
503.42,3.88915E-05
503.43,9.56365E-05
503.44,5.51044E-05
503.45,2.03626E-05
503.46,4.69015E-05
503.47,5.62625E-05
503.48,6.5913E-05
503.49,4.22692E-05
503.5,0.000009554
503.51,4.35238E-05
503.52,8.75301E-05
503.53,6.35968E-05
503.54,4.35238E-05
503.55,6.20528E-05
503.56,1.78534E-05
503.57,-2.39333E-05
503.58,9.01357E-05
503.59,0.000144468
503.6,1.99766E-05
503.61,-2.54773E-05
503.62,5.14372E-05
503.63,7.55635E-05
503.64,6.82291E-05
503.65,4.7963E-05
503.66,3.03991E-05
503.67,4.74805E-05
503.68,3.41628E-05
503.69,-9.65051E-08
503.7,7.79761E-05
503.71,0.00016927
503.72,5.68415E-05
503.73,-0.000109726
503.74,-2.72144E-05
503.75,0.000190694
503.76,0.00011378
503.77,-0.000103164
503.78,1.26422E-05
503.79,0.000221962
503.8,0.000107121
503.81,-0.000124202
503.82,-7.74936E-05
503.83,0.000217619
503.84,0.000188571
503.85,-0.000148135
503.86,-6.37898E-05
503.87,0.000222637
503.88,0.00024078
503.89,-8.5793E-05
503.9,-0.000271951
503.91,0.000178727
503.92,0.000378975
503.93,-6.46584E-05
503.94,-0.000202371
503.95,0.000151223
503.96,0.00024657
503.97,-3.01096E-05
503.98,-0.000145819
503.99,7.48879E-05
504,0.000212794
504.01,0.000100558
504.02,-7.23788E-06
504.03,-7.07382E-05
504.04,6.84221E-05
504.05,9.80491E-05
504.06,-5.98331E-06
504.07,0.00014746
504.08,0.000110402
504.09,-8.78196E-05
504.1,-4.38133E-05
504.11,0.000115806
504.12,0.000180561
504.13,2.8855E-05
504.14,-7.48879E-05
504.15,7.41159E-05
504.16,0.000173709
504.17,-2.91445E-05
504.18,-0.000123913
504.19,0.00011156
504.2,0.000207003
504.21,7.73006E-05
504.22,-2.85655E-05
504.23,2.89515E-06
504.24,9.19693E-05
504.25,-1.51513E-05
504.26,-0.000110112
504.27,0.000188957
504.28,0.000281795
504.29,-2.61529E-05
504.3,-6.22458E-05
504.31,4.92176E-06
504.32,2.8276E-05
504.33,0.000105094
504.34,6.7071E-05
504.35,1.63094E-05
504.36,8.42489E-05
504.37,5.79995E-05
504.38,-6.91941E-05
504.39,8.25118E-05
504.4,0.000270214
504.41,-2.38368E-05
504.42,-0.000196581
504.43,0.000116289
504.44,0.000176411
504.45,-3.61894E-05
504.46,8.15468E-05
504.47,0.000141959
504.48,-4.46818E-05
504.49,1.14841E-05
504.5,0.00013752
504.51,-1.15806E-05
504.52,-3.783E-05
504.53,0.000152478
504.54,0.000101716
504.55,-5.56834E-05
504.56,0.000114938
504.57,0.000158172
504.58,-0.000134625
504.59,-8.30909E-05
504.6,0.000238657
504.61,0.00010577
504.62,-4.74805E-05
504.63,0.000118122
504.64,6.55269E-05
504.65,-2.31612E-05
504.66,3.28117E-05
504.67,-3.42593E-05
504.68,5.46219E-05
504.69,0.000224857
504.7,6.91941E-05
504.71,-5.60694E-05
504.72,6.65885E-05
504.73,9.84352E-05
504.74,-6.95802E-05
504.75,-7.23788E-05
504.76,0.000190115
504.77,0.000212408
504.78,-2.59599E-05
504.79,-5.07617E-05
504.8,2.77935E-05
504.81,0.000107989
504.82,9.21623E-05
504.83,-3.13641E-05
504.84,-6.46584E-06
504.85,0.000118026
504.86,0.000126904
504.87,3.33908E-05
504.88,-2.53808E-05
504.89,2.49948E-05
504.9,0.000102295
504.91,6.6685E-05
504.92,7.6239E-06
504.93,3.99531E-05
504.94,3.29082E-05
504.95,8.69511E-05
504.96,0.000134432
504.97,-3.70579E-05
504.98,-4.86386E-05
504.99,0.000127966
505,8.56965E-05
505.01,0.000028662
505.02,6.47549E-05
505.03,-9.65051E-08
505.04,-9.65051E-08
505.05,0.00013115
505.06,0.000122851
505.07,-7.20893E-05
505.08,-3.7637E-05
505.09,0.000206907
505.1,0.000121114
505.11,-9.03287E-05
505.12,-3.57069E-05
505.13,0.000147363
505.14,0.000152671
505.15,-8.29944E-05
505.16,-5.37533E-05
505.17,0.000275425
505.18,0.000126518
505.19,-0.000197546
505.2,-2.66354E-05
505.21,0.000159909
505.22,8.97497E-05
505.23,4.76735E-05
505.24,0.000105673
505.25,0.000107024
505.26,-5.18232E-05
505.27,-0.000104612
505.28,4.52609E-05
505.29,0.00016512
505.3,0.000131922
505.31,3.38733E-05
505.32,8.68546E-06
505.33,6.98697E-05
505.34,3.58034E-05
505.35,-2.91445E-05
505.36,6.32108E-05
505.37,7.57565E-05
505.38,1.02295E-05
505.39,0.000114069
505.4,0.00011571
505.41,-1.04226E-05
505.42,3.40663E-05
505.43,7.52739E-06
505.44,-1.48618E-05
505.45,0.000129896
505.46,0.000134528
505.47,2.34507E-05
505.48,-3.57069E-06
505.49,6.16667E-05
505.5,1.84325E-05
505.51,-4.84455E-05
505.52,0.000142345
505.53,0.000232288
505.54,-1.25457E-05
505.55,-8.78196E-05
505.56,4.93141E-05
505.57,4.46818E-05
505.58,3.29082E-05
505.59,9.64086E-05
505.6,9.67946E-05
505.61,4.65154E-05
505.62,6.24388E-05
505.63,4.65154E-05
505.64,-5.6938E-05
505.65,3.37768E-06
505.66,0.000127676
505.67,8.00992E-05
505.68,1.95905E-05
505.69,8.75301E-05
505.7,0.000104032
505.71,6.46584E-06
505.72,-4.44888E-05
505.73,-4.43923E-06
505.74,0.0001132
505.75,0.000167436
505.76,5.70345E-05
505.77,-5.39463E-05
505.78,4.54539E-05
505.79,0.000100944
505.8,-2.54773E-05
505.81,6.85186E-06
505.82,0.000146977
505.83,0.000107603
505.84,8.29944E-06
505.85,-2.18101E-05
505.86,2.91445E-05
